text,label
World Health Organization claims that holding your breath can test for COVID-19,neg
"People of all ages can be infected by the new coronavirus (2019-nCoV). Older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear to be more vulnerable to becoming severely ill with the virus.Ê",pos
The virus has only been spreading among humans for four months and therefore studies about test reliability are still considered preliminary.,pos
"the lab was covertly working for the Chinese military to make bioweapons, and the virus was unwittingly leaked in the process.",neg
- South Sudan's chief justice and his family have tested negative for COVID-19 (as of April 15). More here.,pos
NigeriaÊisÊnot paying citizens to stay at homeÊduring the novel coronavirus crisis,pos
"The Nigerian leader has not tested positive for the coronavirusÊ(as of April 6), thisÊCNN broadcastÊhas beenÊdoctored.",pos
- A recovered COVID-19 patient did not violate a home quarantine order in Sri Lanka. More here.,pos
"Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.",pos
"Symptoms of the novel coronavirus, according to theÊUS Centers for Disease Control and PreventionÊ(CDC) and theÊWorld Health OrganizationÊ(WHO), include fever, cough, shortness of breath, and breathing difficulties.",pos
5G mobile networks are at the origin of the new coronavirus pandemic,neg
Six of the 138 patients diedÊ,pos
One of the stealthiest characteristics of the coronavirus is that it can be spread with little to no symptoms.,pos
"The number of fatalities from the new coronavirus has overwhelmingly surpassed the toll of the 2002-2003 SARS outbreak, which also originated in China.",pos
"ÊSARS, for instance, was transmitted from civet cats to humans while MERS moved to humans from a type of camel",pos
Saline solution kills China coronavirus,neg
"the virus did not come from nature, but was man-made in a lab.",neg
Hoax circulates online that people wearing shoes indoors triggered hike in COVID-19 cases in Italy,neg
A reduction in infections today should lead to fewer deaths weeks from now.,pos
"By the time a person with coronavirus is hospitalized, their lungs will have experienced fibrosis.",neg
Coronavirus patients will experience a drowning sensation.,neg
Covid 19 was caused by an infected rat biting a student in the Wuhan Institute of Virology in China,neg
"For most people in most locations the risk of catching COVID-19 is still low. However, there are now places around the world (cities or areas) where the disease is spreading. For people living in, or visiting, these areas the risk of catching COVID-19 is higher. Governments and health authorities are taking vigorous action every time a new case of COVID-19 is identified. Be sure to comply with any local restrictions on travel, movement or large gatherings. Cooperating with disease control efforts will reduce your risk of catching or spreading COVID-19.",pos
"Droplets spread virus. By following good respiratory hygiene you protect the people around you from viruses such as cold, flu and COVID-19.",pos
"Bolsonaro openly attempted to force sub-national governments (both states and municipalities) into revoking the social isolation measures by launching a campaign called ""o Brasil nÃ£o pode parar"" (Brazil Can't stop), which received massive backlash from both the media and the public and was blocked by a court order.",pos
"Allergies are common in the spring months, and can cause itchy eyes, stuffy nose and sneezing. The common cold can show up with these symptoms and others, such as a low-grade fever or cough. Strep throat is a bacterial illness with symptoms that include a sore throat and fever. COVID-19 shows up most often with fever, shortness of breath and cough.",pos
"chloroquine is a form of treatment for malaria, while its derivative hydroxychloroquine is a form of treatment for lupus or arthritis), however most drugs may cause side effects. Potentially serious side effects from chloroquine or hydroxychloroquine include irregular heartbeats, tinnitus, blurred vision, muscle weakness or ""mental changes"". Overdoses of these drugs have been documented in scientific literature, including fatal overdoses.",pos
How does one safely sterilize/clean a cloth face covering? A washing machine should suffice in properly washing a face covering.,pos
"Stay at least 6 feet between yourself and others, even when you wear a face covering.",pos
"The new coronavirus (2019-nCoV) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.",pos
"Trump also remarked that re-purposing existing drugs for COVID-19 is ""safe"" and ""not killing people""",neg
Remember that some people without symptoms may be able to spread virus.,pos
"The time sequence for coronavirus symptoms vary from patient to patient, and not all patients will have a sore throat",pos
Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19),pos
"Following the lockdown of India, a video clip purporting to show the extremely rare Malabar civet (a critically endangered, possibly extinct species) walking the empty streets of Meppayur went viral on social media.",neg
Place the mask to your face. Pinch the metal strip or stiff edge of the mask so it moulds to the shape of your nose.,pos
Hair dryers can kill the novel coronavirus,neg
Kenneth Copeland can cure the virus directly from his tv studio,neg
Most people have mild illness and are able to recover at home.,pos
"a pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.",neg
"the widely circulated video contains unrelated footage of a Chinese travel vlogger, Wang Mengyun, eating bat soup in the island country of Palau in 2016. Wang posted an apology on Weibo,[ in which she said that she had received abuse and threats, and that she had only wanted to showcase Palauan cuisine. The spread of misinformation about bat consumption has been characterized by xenophobic and racist sentiment toward Asians.",pos
Covid 19 was created in a lab,neg
"Everyone should wear a cloth face cover when they have to go out in public, for example to the grocery store or to pick up other necessities.",pos
Cuba has a vaccine called Interferon,neg
Israel found the cure,neg
"there is no evidence from any other respiratory viruses that proves drinking enough water works. Even if it worked at all, which it doesn't, people still breathe in from their nose, not just their mouths,"" Atmar told CNN. ""This would still only protect the mouth and not the nose.""",pos
"According to a survey research conducted by IPSOS, 82% of people in Pakistan believed that performing wuzu/ablution five times a day will keep them protected from contracting Coronavirus. Meanwhile 67% polled believed that jamaat (congregation) cannot infect anyone and 48% people believed that shaking hands cannot infect anyone since it is Sunnah.",neg
"Coronaviruses are a large family of viruses that are common in animals. Occasionally, people get infected with these viruses which may then spread to other people. For example, SARS-CoV was associated with civet cats and MERS-CoV is transmitted by dromedary camels. Possible animal sources of COVID-19 have not yet been confirmed.  ",pos
